#漢字	音標	解釋
狂	kʰɔŋ11	狂 发狂
况	fɔŋ33	况 情况
枉	wɔŋ35	枉 冤枉
王	wɔŋ11	王 姓；大王
往	wɔŋ13	往 来往
旺	wɔŋ31	旺 兴旺
邦	pɔŋ53	邦 城邦；刘邦
綁	pɔŋ35	绑 松绑
剝	mɔk033	剥 剥削
駁	pɔk033	驳 反驳
胖	pun31	胖 肥胖
樸	pʰɔk033	朴 朴素
龐	pʰaŋ11	庞 庞大
棒	pʰaŋ13	棒 木棒
蚌	pʰɔŋ13	蚌 蚌壳
雹	pʰau55	雹 冰雹
樁	tʃɔŋ53	桩 打桩
桌	tʃœk033	桌 书桌
卓	tʃʰœk033	卓 卓越
琢	tœk033	琢 琢磨
啄	tœk033	啄 啄木鸟
戳	tʃʰɔk033	戳 戳破，戳穿
撞	tʃɔŋ31	撞 碰撞
濁	tʃʊk022	浊 清浊，浑浊
層	tʃʰɐŋ11	层 层次
贈	tʃɐŋ31	赠 赠送
賊	tʃʰɐk022	贼 做贼
僧	tʃɐk055	僧 唐僧
塞	ʃɐt055	塞 阻塞
肯	hɐŋ35	肯 肯定
刻	hɐk055	刻 刀刻，雕刻
刻	hɐk055	刻 时刻
克	hɐk055	克 克服
黑	hɐk055	黑 黑白
恆	hɐŋ11	恒 永恒
冰	peŋ53	冰 结冰
逼	pek055	逼 被逼
零	liaŋ11	零 十零个（白）
憑	pʰɐŋ11	凭 文凭
匿	lek055	匿 匿名
陵	leŋ11	陵 陵园
凌	leŋ11	凌 冰凌；凌厉
菱	leŋ11	菱 菱角
力	lek022	力 力量
即	tʃek055	即 立即
鯽	tʃɐk055	鲫 鲫鱼
息	ʃek055	息 休息
熄	ʃek055	熄 熄灭
媳	ʃek055	媳 媳妇
徵	tʃeŋ53	征 征求
澄	kʰeŋ11	澄 水浑，澄一澄
懲	tʃʰeŋ11	惩 惩罚
橙	tʃʰaŋ11	橙 橙子
瞪	tɐŋ53	瞪 瞪眼
直	tʃek022	直 直接
値	tʃek022	值 价值
側	tʃɐk055	侧 侧面
測	tʃʰɐk055	测 测量
色	ʃek055	色 色彩
蒸	tʃeŋ53	蒸 蒸发
拯	tʃʰeŋ35	拯 拯救
證	tʃeŋ33	证 证明
症	tʃeŋ33	症 病症
織	tʃek055	织 织布
職	tʃek055	职 职务
稱	tʃʰeŋ53	称 称呼；称重量
稱	tʃʰeŋ33	称 相称，称心
秤	tʃʰeŋ33	秤 一杆秤
乘	ʃeŋ11	乘 乘法
繩	ʃeŋ11	绳 麻绳
爭	tʃaŋ53	争 争钱（白）
剩	ʃeŋ31	剩 剩余
食	ʃek022	食 食物
蝕	ʃek022	蚀 月蚀，腐蚀
廷	tʰeŋ11	廷 朝廷
庭	tʰeŋ11	庭 家庭
蜓	tʰeŋ11	蜓 蜻蜓
艇	tʰiaŋ35	艇 潜艇
挺	tʰeŋ35	挺 挺胸
錠	teŋ31	锭 银锭
定	teŋ31	定 坚定
笛	tiak022	笛 笛子
敵	tek022	敌 敌人
狄	tek022	狄 姓
糴	tiak022	籴 籴米（买米）
寧	leŋ11	宁 安宁
寧	leŋ11	宁 宁可
溺	lek055	溺 溺死
靈	leŋ11	灵 灵活
零	leŋ11	零 零碎；零分（文）
鈴	leŋ11	铃 风铃
伶	leŋ11	伶 伶俐；伶仃
拎	leŋ53	拎 提
另	leŋ31	另 另外
歷	lek022	历 经历，历史
曆	lek022	历 日历，历书
礫	lek055	砾 瓦砾
績	tʃek055	绩 成绩
靑	tʃʰeŋ53	青 青年（文）
蜻	tʃʰeŋ53	蜻 蜻蜓
戚	tʃʰek055	戚 亲戚
寂	tʃek022	寂 寂寞
星	ʃeŋ55	星 星星
腥	ʃiaŋ53	腥 腥臭
醒	ʃiaŋ35	醒 醒来（白）
錫	ʃiak033	锡 无锡；锡纸
析	ʃek055	析 分析
經	keŋ53	经 经济
徑	keŋ33	径 半径
經	keŋ53	经 经纬
擊	kek055	击 击败
激	kek055	激 激动
喫	hiak033	吃 吃东西；吃亏
馨	heŋ53	馨 温馨
形	jeŋ11	形 形状
型	jeŋ11	型 型号
刑	jeŋ11	刑 刑法
礦	kʰɔŋ33	矿 煤矿
橫	waŋ11	横 横直
橫	waŋ11	横 蛮横
轟	kwɐŋ53	轰 轰炸
宏	wɐŋ11	宏 宏大
獲	wɔk022	获 获得
劃	wak022	划 计划
兄	heŋ53	兄 兄弟
榮	weŋ11	荣 光荣
永	weŋ13	永 永远
雄	hʊŋ11	雄 英雄
融	jʊŋ11	融 融化
育	jʊk022	育 教育
封	fʊŋ53	封 开封
峯	fʊŋ55	峰 山峰
蜂	fʊŋ55	蜂 蜜蜂
鋒	fʊŋ53	锋 锋利
捧	pʊŋ35	捧 捧走
逢	fʊŋ11	逢 相逢
縫	fʊŋ11	缝 缝衣服
奉	fʊŋ31	奉 奉献，奉承
俸	fʊŋ35	俸 俸禄
濃	lʊŋ11	浓 浓厚
龍	lʊŋ11	龙 龙头
隴	lʊŋ13	陇 山陇；陇西
壟	lʊŋ13	垄 垄断
綠	lʊk022	绿 碧绿
錄	lʊk022	录 记录
蹤	tʃʊŋ53	踪 踪迹
縱	tʃʊŋ53	纵 纵横
縱	tʃʊŋ33	纵 放纵
足	tʃʊk055	足 满足
從	tʃʰʊŋ11	从 从容
促	tʃʊk055	促 促进
從	tʃʰʊŋ11	从 跟从
慫	ʃʊŋ35	怂 怂恿
粟	ʃʊk055	粟 高粱粟；玉米
松	tʃʰʊŋ11	松 松树
誦	tʃʊŋ31	诵 朗诵
頌	tʃʊŋ31	颂 歌颂
訟	tʃʊŋ31	讼 诉讼
俗	tʃʊk022	俗 风俗
續	tʃʊk022	续 连续
寵	tʃʰʊŋ35	宠 宠爱
重	tʃʰʊŋ13	重 轻重
重	tʃʰʊŋ11	重 重复
鐘	tʃʊŋ55	钟 闹钟
鍾	tʃʊŋ53	钟 钟爱
盅	tʃʊŋ55	盅 酒盅
種	tʃʊŋ35	种 种类（名、量）
腫	tʃʊŋ35	肿 臃肿
種	tʃʊŋ33	种 种树（动）
燭	tʃʊk055	烛 蜡烛
囑	tʃʊk055	嘱 遗嘱
衝	tʃʰʊŋ53	冲 冲锋
觸	tʃʊk055	触 接触
贖	ʃʊk022	赎 赎罪
韻	wɐn13	韵 韵味
運	wɐn31	运 运气
暈	wɐn11	晕 晕车
幫	pɔŋ53	帮 帮忙
榜	pɔŋ35	榜 榜样
謗	pɔŋ35	谤 诽谤
博	pɔk033	博 博士
滂	pʰɔŋ11	滂 滂沱
泊	pɔk033	泊 梁山泊
旁	pʰɔŋ11	旁 旁边
螃	pʰɔŋ31	螃 螃蟹
傍	pʰɔŋ11	傍 傍晚
傍	pɔŋ31	傍 依傍
薄	pɔk022	薄 薄弱
泊	pʰak033	泊 停泊，淡泊
忙	mɔŋ11	忙 农忙
芒	mɔŋ11	芒 芒种
茫	mɔŋ13	茫 茫然
莽	mɔŋ13	莽 鲁莽
蟒	mɔŋ13	蟒 蟒蛇
莫	mɔk022	莫 莫非；姓
膜	mɔk022	膜 薄膜
幕	mɔk022	幕 谢幕
寞	mɔk022	寞 寂寞
摸	mɔ35	摸 偷偷摸摸
當	tɔŋ53	当 当时；应当
黨	tɔŋ35	党 党员
擋	tɔŋ35	挡 阻挡
當	tɔŋ33	当 当铺；当作
檔	tɔŋ35	档 档案
湯	tʰɔŋ53	汤 喝汤；姓
倘	tʰɔŋ35	倘 倘若
躺	tʰɔŋ35	躺 躺下
燙	tʰɔŋ33	烫 烫手
趟	tʰɔŋ33	趟 一趟
託	tʰɔk033	托 推托，寄托
托	tʰɔk033	托 托盘，托下巴
堂	tʰɔŋ11	堂 堂兄
棠	tʰɔŋ11	棠 海棠
螳	tʰɔŋ11	螳 螳螂
唐	tʰɔŋ11	唐 唐朝
糖	tʰɔŋ11	糖 糖果
塘	tʰɔŋ11	塘 池塘
蕩	tɔŋ31	荡 放荡
鐸	tɔk022	铎 木铎，铃铎
踱	tɔk022	踱 踱方步
升	ʃeŋ53	升 升级
勝	ʃeŋ33	胜 胜败，战胜
勝	ʃeŋ33	胜 胜任
識	ʃek055	识 认识
式	ʃek055	式 式样
飾	ʃek055	饰 装饰
承	ʃeŋ11	承 继承
丞	ʃeŋ11	丞 丞相
殖	tʃek022	殖 繁殖
烹	pʰaŋ53	烹 烹调
碰	pʰʊŋ33	碰 碰到
拍	pʰak033	拍 拍球
珀	pʰak033	珀 琥珀
魄	pʰak033	魄 魂魄
彭	pʰaŋ11	彭 姓
膨	pʰaŋ11	膨 膨胀
白	pak022	白 白色；白吃白喝
帛	pak022	帛 财帛
盲	maŋ11	盲 盲人，文盲
虻	mɔŋ55	虻 牛虻
猛	maŋ13	猛 凶猛
孟	mɐŋ31	孟 孟子
陌	mɐk022	陌 陌生
打	ta35	打 打针
冷	laŋ13	冷 天冷
撑	tʃʰaŋ53	撑 支撑
拆	tʃʰak033	拆 拆开
澤	tʃak022	泽 毛泽东
擇	tʃak022	择 择菜；选择
宅	tʃak022	宅 住宅
窄	tʃak033	窄 狭窄
生	ʃɐŋ53	生 生活（文）
牲	ʃɐŋ53	牲 牺牲；畜牲
笙	ʃɐŋ55	笙 乐器
甥	ʃaŋ55	甥 外甥
省	ʃaŋ35	省 省长
省	ʃaŋ35	省 节省
更	kɐŋ33	更 更加
粳	kɐŋ35	粳 粳米
庚	kɐŋ53	庚 庚子，庚款
羹	kɐŋ55	羹 调羹
哽	kʰɐŋ35	哽 骨哽在喉
梗	kwaŋ35	梗 菜梗
更	kaŋ53	更 三更（白）
格	kak033	格 格子
骼	kak033	骼 骨骼
坑	hɐŋ53	坑 坑害（文）
客	hak033	客 客人
硬	ŋaŋ31	硬 软硬
額	ŋak035	额 名额
亨	hɐŋ53	亨 大亨
赫	hɐk055	赫 显赫
嚇	hak033	吓 吓一跳
行	hɐŋ11	行 行走；行为（文）
衡	hɐŋ11	衡 平衡
杏	hɐŋ31	杏 杏仁
行	hɔŋ11	行 银行
浜	pɔŋ53	浜 沙家浜
繃	pɐŋ53	绷 绷带
逬	peŋ31	迸 迸裂
擘	mek055	擘 用手擘开
棚	pʰaŋ11	棚 瓜棚
蚌	pʰɔŋ13	蚌 蚌壳
萌	mɐŋ11	萌 萌芽
氓	mɔŋ11	氓 流氓
麥	mɐk022	麦 大麦
脈	mɐk022	脉 把脉
摘	tʃak022	摘 文摘；摘花
橙	tʃʰaŋ11	橙 橙子，脐橙
爭	tʃɐŋ53	争 争吵，战争（文）
醒	ʃeŋ35	醒 清醒（文）
箏	tʃɐŋ55	筝 风筝
睜	tʃɐŋ53	睁 睁眼
踭	tʃaŋ55	踭 脚后跟
責	tʃak033	责 责任
策	tʃʰak033	策 策略
冊	tʃʰak033	册 书册
截	tʃet022	截 截断
先	ʃen53	先 先进
屑	ʃit033	屑 木屑（名）
肩	kin53	肩 肩膀
堅	kin53	坚 坚强
繭	kan35	茧 蚕茧
趼	kan35	趼 老茧（手脚掌上）
見	kin33	见 见识
結	kit033	结 结果
潔	kit033	洁 清洁
牽	hyn53	牵 牵牛花
硏	jin11	研 研究
硯	jin31	砚 砚台
漫	man31	漫 漫画
幔	man31	幔 幔帐
末	mut022	末 末尾
沫	mut022	沫 泡沫
抹	mat033	抹 抹布
端	tyn53	端 端午
短	tyn35	短 长短
斷	tʰyn13	断 断绝，线断了
鍛	tyn31	锻 锻炼
脫	tʰyt033	脱 摆脱
團	tʰyn11	团 团结
挖	wat033	挖 挖地
篡	ʃan33	篡 篡位
閂	ʃan53	闩 门闩
刷	tʃʰat033	刷 牙刷
關	kwan53	关 关门
慣	kwan33	惯 习惯
刮	kwat033	刮 搜刮
還	wan11	还 还有
還	wan11	还 还原，还钱
環	wan11	环 环境
患	wan31	患 忧患；患病
宦	wan31	宦 宦官
彎	wan55	弯 弯曲
灣	wan55	湾 海湾
戀	lyn35	恋 恋爱
劣	lyt022	劣 恶劣
拳	kʰyn11	拳 拳头
權	kʰyn11	权 权力
顴	kʰyn11	颧 颧骨
圈	hyn55	圈 猪圈
倦	kyn31	倦 疲倦
圓	jyn11	圆 圆圈
員	jyn11	员 人员
院	jyn35	院 院子
玄	jyn11	玄 玄妙
懸	jyn11	悬 悬崖
縣	jyn35	县 行政单位
眩	jyn11	眩 眩目，晕眩
穴	jyt022	穴 穴位
淵	jyn53	渊 深渊
吞	tʰœn53	吞 吞口水
跟	kɐn53	跟 跟随
根	kɐn53	根 树根
懇	hɐn35	恳 恳求
墾	hɐn35	垦 开垦
啃	kʰɐŋ35	啃 啃树皮
痕	hɐn11	痕 痕迹
很	hɐn35	很 很多
恨	hɐn31	恨 仇恨
恩	jɐn53	恩 恩德
彬	pɐn53	彬 文质彬彬
賓	pɐn53	宾 贵宾
檳	pɐn53	槟 槟榔
殯	pɐn33	殡 出殡
鬢	pɐn53	鬓 鬂角
秦	tʃʰœn11	秦 秦国；姓
盡	tʃœn31	尽 尽力；尽头
疾	tʃɐt022	疾 疾病
薪	ʃɐn53	薪 薪水
辛	ʃɐn53	辛 辛苦
新	ʃɐn53	新 新旧
囊	lɔŋ11	囊 行囊
諾	lɔk022	诺 承诺
郞	lɔŋ11	郎 郎中
廊	lɔŋ11	廊 走廊
狼	lɔŋ11	狼 豺狼
朗	lɔŋ13	朗 明朗
浪	lɔŋ31	浪 浪费
晾	lɔŋ31	晾 晾衣服
落	lɔk022	落 下落
烙	lɔk033	烙 烙印
駱	lɔk022	骆 骆驼
洛	lɔk033	洛 洛阳
絡	lɔk033	络 联络
樂	lɔk022	乐 快乐
贓	tʃɔŋ53	赃 赃款
髒	tʃɔŋ33	脏 肮脏
葬	tʃɔŋ33	葬 埋葬
作	tʃɔk033	作 工作
倉	tʃʰɔŋ53	仓 仓库
蒼	tʃʰɔŋ53	苍 苍白
艙	tʃʰɔŋ53	舱 船舱
錯	tʃʰɔ33	错 错杂
植	tʃek022	植 植物
仍	jeŋ11	仍 仍然
扔	jeŋ11	扔 扔掉
棘	kʰek055	棘 棘手
極	kek022	极 南极
凝	jeŋ11	凝 凝固
興	heŋ53	兴 兴旺
興	heŋ33	兴 高兴
應	jeŋ53	应 应该
鷹	jeŋ55	鹰 老鹰
應	jeŋ33	应 应对，响应
憶	jek055	忆 回忆
億	jek055	亿 亿万
抑	jek055	抑 压抑
蠅	jeŋ11	蝇 苍蝇
孕	jɐn31	孕 怀孕
翼	jek022	翼 机翼
國	kwɔk033	国 中国
弘	wɐŋ11	弘 弘扬
或	wak022	或 或者
惑	wak022	惑 迷惑
靑	tʃʰiaŋ53	青 青色（白）
逗	tɐu35	逗 逗人玩
域	wek022	域 地域
百	pak033	百 百姓
柏	pʰak033	柏 柏树
伯	pak033	伯 伯父
迫	pek055	迫 迫害
顯	hin35	显 明显
賢	jin11	贤 贤惠
弦	jyn11	弦 琴弦
現	jin31	现 出现
煙	jin53	烟 香烟
燕	jin33	燕 燕京；姓
燕	jin33	燕 燕子
嚥	jin53	咽 咽下去
宴	jin33	宴 宴会
噎	jit055	噎 噎住
般	pun53	般 一般
搬	pun53	搬 搬家
半	pun33	半 半天
絆	pun31	绊 绊倒
缽	put033	钵 衣钵
撥	put022	拨 拨款
潘	pʰun53	潘 姓
拚	pʰeŋ33	拼 拼命
判	pʰun33	判 审判
潑	pʰut033	泼 泼水
盤	pʰun11	盘 算盘
伴	pun31	伴 伙伴
拌	pun31	拌 搅拌
叛	pun31	叛 叛徒
瞞	mun31	瞒 隐瞒
饅	man31	馒 馒头
鰻	man31	鳗 鳗鱼
滿	mun13	满 满意，装满
全	tʃʰyn11	全 全部
泉	tʃʰyn11	泉 泉水
絕	tʃyt022	绝 绝对
宣	ʃyn53	宣 宣传
選	ʃyn35	选 选举
雪	ʃyt033	雪 下雪
旋	ʃyn11	旋 旋转
轉	tʃyn35	转 转送，转学
轉	tʃyn33	转 转圆圈
啜	tʃyt055	啜 啜奶
傳	tʃʰyn11	传 传达
篆	ʃyn33	篆 篆书
傳	tʃyn35	传 自传
專	tʃyn53	专 专门
磚	tʃyn55	砖 砖头
川	tʃʰyn53	川 四川
穿	tʃʰyn53	穿 穿着
喘	tʃʰyn35	喘 哮喘
串	tʃʰyn33	串 串通
船	ʃyn11	船 轮船
說	ʃyt033	说 小说
軟	jyn13	软 软硬
捲	kyn35	卷 卷起（动）
眷	kyn33	眷 眷属
卷	kyn35	卷 试卷（名）
絹	kyn55	绢 手绢
圈	hyn55	圈 圆圈
筆	pɐt055	笔 毛笔
畢	pɐt055	毕 毕业
必	pit033	必 必须
匹	pʰɐt055	匹 匹配；一匹布
蘋	pʰeŋ11	苹 苹果
頻	pʰɐn11	频 频繁
貧	pʰɐn11	贫 贫农
弼	pɐt022	弼 弼马温，任弼时
閩	mɐn13	闽 福建简称
民	mɐn11	民 人民
憫	mɐn13	悯 怜悯
敏	mɐn13	敏 灵敏
密	mɐt022	密 秘密
蜜	mɐt022	蜜 蜂蜜
鄰	lœn11	邻 邻居
鱗	lœn11	鳞 鱼鳞
磷	lœn11	磷 磷肥
栗	lœt022	栗 栗子
津	tʃœn53	津 天津
儘	tʃœn31	尽 尽早
進	tʃœn33	进 前进
晉	tʃœn33	晋 魏晋；山西简称
親	tʃʰɐn53	亲 亲戚
親	tʃʰɐn33	亲 亲家
七	tʃʰɐt055	七 第七
漆	tʃʰɐt055	漆 油漆
藏	tʃʰɔŋ11	藏 隐藏
藏	tʃɔŋ31	藏 西藏
臟	tʃɔŋ31	脏 内脏
鑿	tʃɔk022	凿 用凿子凿
昨	tʃɔk033	昨 昨天
桑	ʃɔŋ55	桑 桑树
喪	ʃɔŋ33	丧 婚丧，丧事
嗓	ʃɔŋ55	嗓 嗓子
喪	ʃɔŋ33	丧 丧失
索	ʃɔk033	索 绳索
岡	kɔŋ55	冈 井冈山
崗	kɔŋ55	岗 站岗
剛	kɔŋ55	刚 刚好
綱	kɔŋ53	纲 大纲
命	miaŋ31	命 一条命（白）
鋼	kɔŋ33	钢 钢铁，炼钢
缸	kɔŋ53	缸 水缸
杠	kɔŋ53	杠 抬物用具，高低杠
各	kɔk033	各 各位
閣	kɔk033	阁 阁下；阁楼
擱	kɔk033	搁 耽搁
康	hɔŋ53	康 健康
糠	hɔŋ53	糠 谷糠，米糠
慷	hɔŋ35	慷 慷慨
抗	kʰɔŋ33	抗 反抗
昂	ŋɔŋ11	昂 昂首，高昂
腭	ŋɔk022	腭 上腭
鱷	ŋɔk022	鳄 鳄鱼
鄂	ŋɔk022	鄂 湖北简称
郝	kʰɔk033	郝 姓
行	hɐŋ11	行 品行
杭	hɔŋ11	杭 杭州
航	hɔŋ11	航 航行
鶴	hɔk022	鹤 仙鹤
骯	ŋɔŋ53	肮 肮脏
惡	ŋɔk033	恶 善恶，恶霸
娘	lœŋ11	娘 爹娘
釀	jœŋ31	酿 酿酒
良	lœŋ11	良 良好
凉	lœŋ11	凉 凉快
量	lœŋ11	量 量尺寸
糧	lœŋ11	粮 粮食
梁	lœŋ11	梁 梁山；姓
粱	lœŋ11	粱 高粱
兩	lœŋ13	两 两个
兩	lœŋ35	两 斤两
亮	lœŋ31	亮 天亮
諒	lœŋ31	谅 原谅
輛	lœŋ13	辆 车辆
量	lœŋ31	量 数量
略	lœk022	略 战略
掠	lœk022	掠 掠夺
將	tʃœŋ53	将 将来；将军
漿	tʃœŋ53	浆 浆糊
蔣	tʃœŋ35	蒋 蒋介石
槳	tʃœŋ35	桨 木浆
獎	tʃœŋ35	奖 奖品
將	tʃœŋ33	将 大将，将士
醬	tʃœŋ33	酱 酱油，辣椒酱
爵	tʃœk033	爵 爵位
雀	tʃœk033	雀 麻雀
槍	tʃœŋ55	枪 手枪
搶	tʃœŋ35	抢 抢东西
鵲	tʃœk033	鹊 喜鹊
牆	tʃʰœŋ11	墙 墙壁
匠	tʃœŋ31	匠 木匠
嚼	tʃœk033	嚼 嚼碎，咀嚼
相	ʃœŋ53	相 互相
箱	ʃœŋ55	箱 箱子
井	tʃeŋ35	井 井井有条（文）
廂	ʃœŋ55	厢 车厢
湘	ʃœŋ53	湘 湖南简称
襄	ʃœŋ53	襄 襄阳
鑲	ʃœŋ53	镶 镶牙
想	ʃœŋ35	想 想念
相	ʃœŋ33	相 相貌，看相
削	ʃœk033	削 剥削
詳	tʃʰœŋ11	详 详细
祥	tʃʰœŋ11	祥 慈祥
象	tʃœŋ31	象 大象
像	tʃœŋ31	像 像章，相像
橡	tʃœŋ31	橡 橡胶；橡树
張	tʃœŋ53	张 一张纸；姓
境	keŋ35	境 境界
景	keŋ35	景 景色
警	keŋ35	警 警察
敬	keŋ33	敬 敬爱
竟	keŋ35	竟 竟然
鏡	kiaŋ33	镜 镜子，圆镜
戟	kek055	戟 方天画戟
卿	heŋ55	卿 人名用字；爱卿
慶	heŋ33	庆 庆祝
鯨	kʰeŋ11	鲸 鲸鱼
競	keŋ31	竞 竞争
劇	kʰiak022	剧 剧烈
劇	kʰiak022	剧 戏剧
屐	kʰiak022	屐 木屐
迎	jeŋ11	迎 欢迎
逆	jek022	逆 逆风
英	jeŋ53	英 英雄
影	jeŋ35	影 电影
映	jeŋ35	映 反映
餠	piaŋ35	饼 饼干
倂	pʰeŋ33	并 合并
璧	pek055	璧 玉璧
聘	pʰeŋ33	聘 聘请
僻	pʰek055	僻 偏僻
癖	pʰek055	癖 癖好，怪癖
辟	pʰek055	辟 开辟
名	miaŋ11	名 名字
領	liaŋ13	领 领钱；衣领
嶺	liaŋ13	岭 山岭，岭南
令	leŋ31	令 令人
精	tʃeŋ53	精 精神
促	tʃʰʊk055	促 急促
晶	tʃeŋ55	晶 水晶
睛	tʃeŋ55	睛 眼睛
井	tʃiaŋ35	井 一口井（白）
積	tʃek055	积 积极
跡	tʃek055	迹 笔迹
脊	tʃiak033	脊 背脊
淸	tʃʰeŋ53	清 清洁，水很清
請	tʃʰiaŋ35	请 请人，邀请
情	tʃʰeŋ11	情 情节
晴	tʃʰeŋ11	晴 天晴
靜	tʃeŋ31	静 安静
靖	tʃeŋ31	靖 靖边，靖康
淨	tʃeŋ31	净 净重；干净
籍	tʃek022	籍 籍贯
藉	tʃek022	藉 狼藉
省	ʃeŋ35	省 反省
性	ʃeŋ33	性 性别
姓	ʃeŋ33	姓 姓名
惜	ʃek055	惜 可惜
昔	ʃek055	昔 今昔
席	tʃek022	席 酒席；主席
城	ʃiaŋ11	城 县城（老）
誠	ʃeŋ11	诚 诚心
盛	ʃeŋ31	盛 兴盛；姓
石	ʃiak022	石 石头
頸	kiaŋ35	颈 头颈
勁	keŋ33	劲 有劲
輕	hiaŋ53	轻 轻重
嬰	jeŋ55	婴 婴儿
纓	jeŋ55	缨 红缨枪
益	jek055	益 利益
盈	jeŋ11	盈 盈利
贏	jiaŋ11	赢 输赢
亦	jek022	亦 亦可
譯	jek022	译 翻译
易	jek022	易 交易
液	jek022	液 液体
腋	jek022	腋 腋下
壁	pek055	壁 墙壁
拼	pʰeŋ33	拼 拼音，拼图
劈	pʰiak033	劈 雷劈，刀劈
甁	pʰeŋ11	瓶 瓶子
屛	pʰeŋ11	屏 屏风
重	tʃʊŋ31	重 重要
萍	pʰeŋ11	萍 萍水相逢；萍乡
並	pʰeŋ33	并 并且
銘	meŋ13	铭 铭刻
冥	meŋ13	冥 冥王，冥钞
鸞	lyn11	鸾 鸾凤
卵	l∅n35	卵 鸡卵（鸡蛋）
亂	lyn31	乱 混乱
捋	lyt022	捋 捋袖
鑽	tʃyn33	钻 电钻（名）
鑽	tʃyn33	钻 钻洞（动）
竄	tʃʰyn35	窜 东窜西窜
撮	tʃʰyt033	撮 一撮胡子
酸	ʃyn53	酸 酸味
算	ʃyn33	算 计算
蒜	ʃyn33	蒜 蒜头
官	kun53	官 当官
棺	kun53	棺 棺材
觀	kun53	观 参观
冠	kun33	冠 冠军
管	kun35	管 管理
館	kun35	馆 图书馆
貫	kun33	贯 贯彻
灌	kun33	灌 灌溉
罐	kun33	罐 罐头
觀	kun53	观 道观
冠	kun33	冠 衣冠
括	kʰut033	括 包括
寬	fun53	宽 宽敞
款	fun35	款 汇款
闊	fut033	阔 开阔
玩	wan35	玩 玩具，游玩
歡	fun53	欢 喜欢
莊	tʃɔŋ55	庄 村庄
裝	tʃɔŋ55	装 假装
妝	tʃɔŋ55	妆 化妆
壯	tʃɔŋ33	壮 壮大，强壮
瘡	tʃʰɔŋ55	疮 痔疮
闖	tʃʰɔŋ35	闯 闯祸
創	tʃʰɔŋ33	创 创造
正	tʃiaŋ33	正 好正（白）
牀	tʃʰɔŋ11	床 机床
狀	tʃɔŋ31	状 状元
霜	ʃœŋ53	霜 落霜，霜降
孀	ʃœŋ55	孀 遗孀
爽	ʃɔŋ35	爽 爽快
章	tʃœŋ53	章 文章
樟	tʃœŋ53	樟 樟树
掌	tʃœŋ35	掌 巴掌
障	tʃœŋ33	障 保障
瘴	tʃœŋ33	瘴 瘴气
酌	tʃœk033	酌 酌情
昌	tʃʰœŋ53	昌 昌盛
菖	tʃʰœŋ53	菖 菖蒲
娼	tʃʰœŋ53	娼 娼妓
厰	tʃʰɔŋ35	厂 厂长
唱	tʃʰœŋ33	唱 唱歌
倡	tʃʰœŋ53	倡 提倡
綽	tʃʰœk033	绰 绰号；绰绰有余
舂	tʃʊŋ53	舂 舂米
束	tʃʰʊk055	束 装束
蜀	ʃʊk022	蜀 蜀国
屬	ʃʊk022	属 家属
茸	jʊŋ11	茸 参茸
泳	weŋ31	泳 游泳
詠	weŋ31	咏 歌咏
傾	kʰeŋ53	倾 倾向
頃	kʰeŋ53	顷 顷刻
瓊	kʰeŋ11	琼 琼楼
營	jeŋ11	营 营养
穎	weŋ31	颖 新颖
疫	jek022	疫 疫苗
役	jek022	役 战役
螢	jeŋ11	萤 萤火虫
卜	pʊk055	卜 占卜
撲	pʰɔk033	扑 扑灭
仆	pʰɔk033	仆 仆倒
篷	pʰʊŋ11	篷 帐篷
蓬	fʊŋ11	蓬 蓬勃；蓬蒿；蓬莱
僕	pʊk022	仆 仆人，奴仆
曝	pou31	曝 曝光
瀑	pʊk022	瀑 瀑布
蒙	mʊŋ11	蒙 蒙古
懵	mʊŋ35	懵 懵懂
木	mʊk022	木 木头
東	tʊŋ53	东 东方
董	tʊŋ35	董 姓
懂	tʊŋ35	懂 懂了；懵懂
凍	tʊŋ33	冻 冻死
棟	tʊŋ31	栋 栋梁
通	tʰʊŋ53	通 通过
桶	tʰʊŋ35	桶 木桶
捅	tʰʊŋ35	捅 捅破了
痛	tʰʊŋ33	痛 痛苦
禿	tʰʊk055	秃 秃顶
同	tʰʊŋ11	同 同学
銅	tʰʊŋ11	铜 铜器
桐	tʰʊŋ11	桐 梧桐
筒	tʰʊŋ13	筒 电筒
童	tʰʊŋ11	童 儿童
瞳	tʰʊŋ11	瞳 瞳孔
動	tʊŋ31	动 动作
洞	tʊŋ31	洞 山洞
獨	tʊk022	独 独立
讀	tʊk022	读 读书
籠	lʊŋ11	笼 牢笼
聾	lʊŋ11	聋 耳聋
嚨	lʊŋ11	咙 喉咙
攏	lʊŋ35	拢 靠拢
弄	lʊŋ31	弄 弄错
鹿	lʊk022	鹿 鹿茸
祿	lʊk022	禄 福禄寿
棕	tʃʊŋ53	棕 棕色
鬃	tʃʊŋ53	鬃 马鬃
總	tʃʊŋ35	总 总计
糉	tʃʊŋ33	粽 粽子
聰	tʃʰʊŋ53	聪 聪明
匆	tʃʰʊŋ53	匆 匆忙
葱	tʃʰʊŋ55	葱 香葱
囪	tʰʊŋ53	囱 烟囱
叢	tʃʰʊŋ11	丛 树丛
族	tʃʊk022	族 民族
送	ʃʊŋ33	送 送客
速	tʃʰʊk055	速 速度
公	kʊŋ53	公 公文
蚣	kʊŋ55	蚣 蜈蚣
工	kʊŋ53	工 工人
功	kʊŋ53	功 功课
