#漢字	音標	解釋
探	tʰam131	探：试～
踏	tæk021	踏：脚～
潭	tʰam131	潭：深～
譚	tʰam131	谭：姓，～嗣同
沓	tʰæp021	沓：一～纸
南	nam131	南：东南西北
男	nam131	男：男女
納	næp021	纳：归～
拉	lai454	拉：拖～
簪	tam454	簪：绾住发髻的条状物
參	tʰam454	参：～军，～加
慘	ʧʰam35	惨：悲～
蠶	ɬam131	蚕：～丝
雜	ʧæk021	杂：复～
感	kom35	感：～谢，～动
蛤	kom35	蛤：花～；～蚧
鴿	kom35	鸽：白～
堪	hom454	堪：难～，不～
龕	ʔom454	龛：神～
坎	hɐm454	坎：～坷
砍	hom35	砍：～伤
勘	hom454	勘：～误，～探
含	hom131	含：包～[文]
含	ʔom131	含：～糖[白]
函	ham21	函：～授，信～
撼	ham21	撼：震～
憾	ham21	憾：遗～
合	hop021	合：～作，～适[文]
合	hop021	合：～本，～伙[白]
盒	hop021	盒：铁～
庵	ʔam35	庵：尼姑～
揞	ʔɐm35	揞：手覆，揞住
揞	ɬɐm35	揞：把粉末撒在表面
暗	ʔom51	暗：不亮
擔	tam454	担：～任[动]
擔	tam454	担：～竿[名]
膽	tam35	胆：大～
擔	tam51	担：挑～[名]；一～水[量]
坍	tʰan454	坍：～塌
毯	tʰan35	毯：毛～
塔	tʰæp033	塔：宝～
塌	tʰæp033	塌：倒～
談	tʰam131	谈：会～，～论
痰	tʰam131	痰：吐～
淡	tʰam131	淡：～水（地名）
淡	tʰam131	淡：咸～；浓～
藍	lam131	蓝：～色；姓
籃	lam131	篮：菜～
覽	lam35	览：展～，阅～室
攬	lam35	揽：包～[文]
攬	lam35	揽：抱[白]
欖	lam35	榄：橄～，乌～
濫	lam21	滥：泛～
纜	lam21	缆：～车
臘	læk021	腊：～肉，～肠
蠟	læk021	蜡：～烛
慚	ʧʰam21	惭：～愧
暫	ʧam21	暂：～时
三	ɬam454	三：～国
甘	kom35	甘：甜；～心
柑	kom35	柑
敢	kom35	敢：勇～
橄	kom35	橄：～榄
磕	kʰɐu131	磕：～头
憨	han454	憨：～厚
喊	ham131	喊：叫[文]
喊	ham131	喊：叫[白]
站	ʧam21	站：站立
賺	ʧam21	赚：～钱
站	ʧam21	站：车～
斬	ʧam35	斩：白～鸡
插	ʧʰæp033	插：～花
閘	ʧæp021	闸：铁～，跳～
煠	ʃæp021	炸：～番薯（水煮地瓜）
杉	ʧʰam131	杉：～树
尷	kam51	尴：～尬
減	kam35	减：加～
鹻	kan35	碱：酸～，～性
鹻	kan35	碱：纯～
夾	kæp021	夹：夹子；～心饼干
裌	kiɛp021	夹：～袄，～衣
恰	ʧam51	恰：～切，～当
咸	ham21	咸：～丰皇帝
鹹	ham21	咸：～淡
陷	ham21	陷：～害，～井
掐	niɛn35	掐：～颈（掐脖子）
餡	ham21	馅：～饼
狹	hæp021	狭：～窄[文]
狹	hæp021	狭：空间小[白]
峽	hæp021	峡：三～（地名）
洽	hæp033	洽：～谈会，融～
攙	ʧʰam35	搀：～扶，～腰
衫	ʧɐn131	衫：衬～，～裤（衣服）
監	kam454	监：～狱，～视，～督
鑑	kam51	鉴：～定
監	kam51	监：太～
甲	kæp35	甲：天干，甲乙丙丁
胛	kæp35	胛：肩～
巖	nam131	岩：～石，石灰～
銜	ham131	衔：军～；叼在嘴里
艦	lam21	舰：军～
匣	kæp033	匣：匣子
鴨	ʔæp033	鸭：鸭子
押	ʔæp033	押：抵～，～送
壓	ʔæt033	压：～力
貶	piɛn35	贬：～值
黏	niɛn454	黏：～合剂，～起来
聶	nip021	聂：姓，～耳
廉	lim131	廉：清～，～洁
鐮	lim131	镰：镰刀，禾～
簾	lim131	帘：窗～
斂	lim35	敛：收～
殮	lim35	殓：给死者穿衣入棺，～尸
獵	liɛp021	猎：打～，～人
尖	ʧim454	尖：～刀
殲	tʰim454	歼：～灭
接	tʰip033	接：迎～，～待
籤	tʰim454	签：竹～，求～
簽	tʰim454	签：～字，～名
妾	ʃip033	妾：小老婆
潛	ʧʰim131	潜：～力
漸	ʧim21	渐：逐～
捷	ʧit021	捷：～报，大～，敏～
沾	nim454	沾：～光
粘	niɛn454	粘：～贴
占	ʧim454	占：～卜
佔	ʧim454	占：～领，～地方
摺	ʧip033	折：～被，～叠
褶	ʧip033	褶：衣裙或皮肤上的皱纹，打～
陝	ʃim35	陕：～西
閃	ʃim35	闪：～开
攝	ʃip033	摄：～影
蟾	jim21	蟾：～蜍
涉	ʃip033	涉：～及
染	ȵim131	染：污～
染	ȵim131	染：～色
檢	kim35	检：～查，体～
臉	lim131	脸：红～白～[文]
鉗	kiɛn131	钳：～工，火～
儉	kim21	俭：勤～
驗	nim21	验：～收，试～
險	him35	险：危～，保～
淹	jim35	淹：～没
閹	jim454	阉：～鸡，～猪
掩	jim35	掩：～护
厭	jim51	厌：讨～
炎	ȵim21	炎：消～，～热
鹽	jim131	盐
閻	jim21	阎：～罗王；姓
簷	jim131	檐：屋～下
豔	jim21	艳：鲜～，～丽
焰	jim21	焰：火～
葉	jip021	叶：树～；姓
頁	jip021	页：～数
劍	kim033	剑：宝～
劫	kip033	劫：抢～
欠	jim51	欠：～钱，拖～
怯	kʰip35	怯：胆～
嚴	lim131	严：～格；姓
業	nip021	业：事～，～余
脅	hip021	胁：威～
醃	jip033	腌：腌制
掂	tim454	掂：～量
點	tim35	点：～心，～头
店	tim454	店：开～
跌	tit35	跌：～打
添	tʰim454	添：～加，～丁
帖	tʰip033	帖：请～
貼	tʰip033	贴：补～
貼	tʰip033	贴：～纸，～对联[动]
甜	tʰim131	甜
簟	tʰɐm131	簟：竹制品，用以储存粮食
疊	tit021	叠：～起来，折～
碟	tip021	碟：盛具，碟子
牒	tip021	牒：通～，文～
蝶	tip021	蝶：蝴～
諜	tip021	谍：间～
鮎	nim021	鲇：～鱼
拈	niɛn454	拈：用指头捏取物，～起来
念	nim21	念：～经，怀～
兼	kim454	兼：～职
挾	niɛp35	挟：～菜
謙	him454	谦：～虚
歉	hip021	歉：道～，～意
嫌	him454	嫌：～弃，～人
協	hip021	协：～会，～作
俠	æk021	侠：武～
法	fæk033	法：方～
泛	fan51	泛：广～，～滥[文]
泛	fæk021	泛：中空，～谷[白]
凡	fan131	凡：平～
帆	fan131	帆：～船
范	fan21	范：姓
範	fan21	范：模～，～围
犯	fan21	犯：～法[文]
犯	fan21	犯：触犯[白]
乏	fæk021	乏：缺～
稟	pɐŋ35	禀：～报
品	pʰɐŋ35	品：～德
賃	pʰɐŋ131	赁：租～
林	lɐm131	林：树～；姓
淋	lɐm131	淋：～湿，～菜
臨	lɐm21	临：～时，面～
立	lɐp131	立：～足
笠	lɐp045	笠：～嫲，斗～
粒	nɐp045	粒：三～，颗～
凜	pɐn35	凛：威风～～
浸	tɐm51	浸：～水
侵	tʰɐm454	侵：～略
寢	ʧʰɐm35	寝：就～，～室，废～忘食
緝	tʰɐp045	缉：～私，通～
集	ɬɐp021	集：～合，～体
輯	tʰɐp045	辑：编～
心	ɬɐm35	心：～肝，内～
尋	ʧʰɐm131	寻：～人
習	ɬɐp013	习：学～，练～
襲	ʧæk021	袭：～击，偷～
沉	ʧʰɐm131	沉：～底
蟄	ʧɪk131	蛰：惊～
參	ʧʰam454	参：～差不齐
岑	kʰɐm131	岑：姓，～参；～村
森	ʃɐm454	森：～林
參	ʃɐm454	参：人～
滲	ʧam51	渗：～水
澀	kip033	涩：青～
澀	kip033	涩：柿子～[训]
針	ʧɐm454	针：～线，～对
斟	ʧɐm454	斟：～酒，～酌
枕	ʧɐm35	枕：～头[名]；～枕头[动]
執	ʧʰɐp045	执：～行，～法
汁	ʧɐp045	汁：菜～，果～
深	ʃɐm454	深：～浅，～入
沈	ʃɐm51	沈：姓；地名，～阳
審	ʃɐm35	审：～问
嬸	ʃɐm35	婶：叔母，大～
濕	ʃɐp045	湿：潮～
甚	ʃɐm21	甚：～至
十	ʃɐp013	十：数字
拾	ʃɐp013	拾：收～
壬	ȵɐm131	壬：天干，庚辛壬癸
任	ȵɐm21	任：姓；责～，～何
紝	ȵɐn131	纫：缝～
入	ȵɐp013	入：～门，进～
今	kɐm454	今：～日，～年，现～[文]
今	kɐm454	今：～日，～年[白]
金	kɐm454	金：～银
禁	kɐm51	禁：不～
襟	kʰɐm454	襟：衣的前幅、交领，连～
錦	kɐm35	锦：～绣，～旗
禁	kɐp51	禁：～止
急	kɐp045	急：心～
級	kʰɐp045	级：～别，年～
級	kʰɐp045	级：三年～
給	kɐp045	给：供～，～予
欽	hɐp045	钦：～差，～佩
泣	jɐt045	泣：～血，哭～
琴	kʰɐm131	琴：弹～
禽	kʰɐm131	禽：家～
擒	kʰɐm131	擒：～拿
及	kɐp021	及：～时
吟	ȵɐm131	吟：～诗
吸	kʰɐp045	吸：呼～，～引
音	jɐm454	音：～乐，声～
陰	jɐm454	阴：～天
飮	ȵɐm35	饮：～料
蔭	jɐm51	荫：福～，树～
飮	ȵɐm35	饮：～田
揖	jɐp045	揖：作～
淫	jɐm131	淫：～荡
丹	tan454	丹：牡～，仙～
單	tan454	单：～独
旦	tan51	旦：元～，花～
疸	tʰan131	疸：黄～
灘	tʰan454	滩：沙～
攤	tʰan454	摊：分～，～开，摆～
癱	tʰan454	瘫：～痪
坦	tʰan35	坦：～白，～克
炭	tʰan51	炭：烧～
嘆	tʰan51	叹：～气
獺	lai21	獭：水～
檀	tʰan21	檀：～香
壇	tʰaŋ131	坛：天～，文～
彈	tʰaŋ131	弹：～琴
誕	tan51	诞：圣～，～生
但	tan21	但：～係（但是），不～
彈	tan21	弹：子～
蛋	tan21	蛋：皮～
達	tæk021	达：发～，～到
難	nan131	难：困～
難	nan21	难：逃～，患～
捺	næk021	捺：撇～
蘭	lan131	兰：～花
攔	lan21	拦：～路
欄	lan21	栏：～杆
懶	lan131	懒：懒惰，～尸
爛	lan51	烂：灿～，腐～
辣	læk021	辣：～椒
瘌	la454	瘌：结～（结痂），～痢（头屑）
贊	tan51	赞：称～，～助
餐	tʰan454	餐：～车，快～
燦	tʰan131	灿：～烂
擦	ʧʰæk045	擦：～车
殘	ʧʰan131	残：～废
珊	ʃan454	珊：～瑚
散	ɬan35	散：药～
散	ɬan51	散：分～，解～
撒	ɬan35	撒：～手，～种
薩	ɬan35	萨：菩～
干	kɔn454	干：天～地支；～扰
亁	kɔn454	干：烘～，饼～
肝	kɔn454	肝：猪～
竿	kɔn454	竿：竹～
桿	kɔn454	杆：旗～，杠～
稈	kɔn35	秆：禾～（稻秆）
趕	kɔn35	赶：追～
幹	kɔn51	干：～部，才～
割	kɔk033	割：～禾（割稻）
葛	kɔk033	葛：诸～亮；生～，～薯
看	hɔn454	看：～守所
刊	hɔn35	刊：报～
看	hɔn454	看：看见
渴	hɔk033	渴：口渴；～望
岸	ŋɔŋ21	岸：口～，两～
鼾	ŋɔŋ21	鼾：～睡
罕	hɔn35	罕：稀～，～见
漢	hɔn51	汉：～人
喝	hɔk033	喝：吆～，～彩
寒	hɔn131	寒：大～，～流
韓	hɔn21	韩：～国；姓
旱	hɔn131	旱：干旱
汗	hɔn21	汗：出～，～马功劳
銲	hɔn21	焊：电～，～接
翰	hɔn131	翰：～林院；人名用字
安	ɔn454	安：公～，～全
鞍	ʔɔn454	鞍：马～，～山
按	ɔn51	按：～照
案	ʔɔn51	案：～件，档～
扮	pan21	扮：打～
八	pæk033	八：数字
盼	pʰan454	盼：～望
瓣	pan21	瓣：花～
辦	pan21	办：～事
拔	pæk021	拔：～河，选～
綻	tɪn21	绽：破～[文]
綻	ʧit021	绽：长出，～笋，～芽[白]
盞	ʧan35	盏：灯～（灯）
紮	ʧæk033	扎：～紧，驻～
鏟	ʧʰan35	铲：～草
察	ʧʰæk013	察：观～
山	ʃan454	山
產	ʧʰam131	产：生～
殺	ʃæp013	杀：～人，自～
艱	kam454	艰：～苦
間	kan454	间：房～，中～
簡	kan35	简：～单
揀	kan35	拣：挑选
間	kan51	间：～断，离～[文]
間	kan51	间：隔开[白]
眼	ŋan131	眼：双～皮
閑	han131	闲：～事，空～
限	han21	限：期～，～制
莧	hiɛn21	苋：～菜
軋	ʧæk033	轧：～钢厂
班	pan454	班：上～
斑	pan454	斑：～马
頒	pan454	颁：～布，～奖
扳	pan35	扳：～手，～开
板	pan35	板：黑～，石～
版	pan35	版：出～
攀	pʰan454	攀：～登，高～
蠻	man131	蛮：不听话；野～
慢	man21	慢：～车
棧	ʧan51	栈：客～；碗橱，碗～
鍘	ʧæk021	铡：～刀
刪	ʃan454	删：～除
疝	ʃan51	疝：～气（小肠气）
奸	kan454	奸：～诈，～臣
鐧	kan35	锏：杀手～
顏	ŋan21	颜：姓；～色
雁	ŋan21	雁：大～
轄	hæk013	辖：管～，直～市
晏	ʔan51	晏：晚、迟；～子使楚
鞭	pin454	鞭：皮～，～策
編	pʰin454	编：主～，～辑[文]
編	pʰin454	编：毛～，～毛编[白]
變	pin51	变：～化，改～
別	pik021	别：区～
鼈	pik033	鳖：甲鱼
篇	pʰin454	篇：一～文章
偏	pʰin454	偏：～～，～僻
騙	pʰiɛn51	骗：欺～
便	pʰin21	便：～宜
辨	piɛn21	辨：分～，～别
辯	piɛn21	辩：～论
汴	pin21	汴：～京（北宋都城）
便	pin21	便：方～
別	pik021	别：离～，分～
綿	min131	绵：海～，～羊
棉	min131	棉：～花
免	min131	免：难～，～除
勉	min131	勉：～强，～励
娩	man131	娩：分～
緬	min131	缅：～怀；～甸（地名）
面	min21	面：～子
滅	mik021	灭：消～，～亡
碾	ŋan454	碾：～米
連	lin131	连：～长；大～（地名）
聯	lyn131	联：～系；对～
列	lit021	列：排～；～宁（人名）
列	lit021	列：两～（两排）[白，量]
烈	lit021	烈：～士，热～
裂	liɛt021	裂：～开，分～
煎	tin454	煎：～药，～鱼
剪	tin35	剪：～刀
箭	tin51	箭：射～
濺	ʧin21	溅：～一身水
遷	tim454	迁：升～，～怒
淺	tʰin35	浅：深～
錢	ɬin35	钱：～财
踐	ʧin21	践：实～
賤	ɬin21	贱：下～，～人
仙	ɬin454	仙：神～
鮮	ɬin454	鲜：新～
鮮	ɬin454	鲜：朝～（国名）
癬	ɬin35	癣：发～（生癣）
線	ɬin51	线：～索
薛	ɬik033	薛：姓，～宝钗
泄	ɬik033	泄：～漏，排～
羨	lyn21	羡：～慕
展	ʧiɛn35	展：开～，发～
哲	ʧit033	哲：～学
徹	ʧʰyt033	彻：～底
撤	ʧʰyt033	撤：～退
纏	ʧin21	缠：纠～，～线
轍	ʧʰyt033	辙：南辕北～；苏～（人名）
氈	ʧim454	毡：羊毛～
戰	ʧin51	战：～斗
顫	tʰan131	颤：～抖
折	ʧit033	折：～断，打～
浙	ʧit033	浙：～江（地名）
舌	ʃit021	舌：舌头
搧	ʃin51	扇：扇扇子，扇耳光[动]
扇	ʃin51	扇：扇子[名]
設	ʧʰyt033	设：～计，建～
蟬	ʃim131	蝉
禪	ʃim131	禅：～宗，～师
善	ʃyn21	善：～良，心～
膳	ʃyn21	膳：～食，用～
單	ʃim131	单：姓
禪	ʃim131	禅：～让，封～
折	ʧit51	折：～本（赔本）
然	jin131	然：～后，居～
燃	jin131	燃：～烧
熱	ȵit021	热：冷～，～情
遣	hin35	遣：派～
乾	kʷʰin131	乾：～坤，～隆
虔	kʷʰin131	虔：～诚
件	kim21	件：事～
傑	kit021	杰：～出
諺	jin21	谚：农～，～语
孽	ȵip021	孽：造～
延	jin131	延：～长，～安
演	jin131	演：～员，表～
建	kin454	建：～设
揭	kʰit033	揭：～发，～露
揭	kʰit033	揭：～阳（地名）
鍵	kin21	键：关～，～盘
腱	kin21	腱：肌～
言	ȵin131	言：语～
軒	hin454	轩：人名用字
掀	hɐn454	掀：～起[文]
掀	hɐn454	掀：～被[白]
憲	hin454	宪：～法
獻	hyn454	献：贡～
歇	kʰit033	歇：～夜（过夜）
蠍	kʰit033	蝎：蝎子，蛇～心肠
邊	pin454	边：～疆，旁～
蝙	pʰin454	蝙：～蝠
扁	piɛn35	扁：圆扁
匾	piɛn35	匾：牌～
遍	pʰiɛn454	遍：三～，～地，普～
片	pʰiɛn454	片：一～，～面
撇	pʰit033	撇：～捺，～开
蹩	pɐi454	蹩：跛，～脚
眠	min131	眠：～床（床），安～
麵	min21	面：～粉
蔑	mit021	蔑：～视
顚	tin454	颠：～倒，～簸
典	tin35	典：～型，词～
天	tʰin454	天：～才
腆	tin35	腆：腼～
鐵	tʰit033	铁：～皮
田	tʰin131	田：种～
塡	tʰin131	填：～空
電	tin21	电：触～，～灯
殿	tin21	殿：宫～
奠	tin21	奠：～基
墊	tin51	垫：～钱，座～
年	nin131	年：过～
撚	niɛn35	捻：以指捻碎
捏	nim35	捏：以指尖捏取小面积
憐	liɛn131	怜：可～[文]
憐	liɛn131	怜：可～[白]
蓮	liɛn131	莲：～花，睡～
練	liɛn21	练：～习，熟～
鍊	liɛn21	炼：～丹，锻～
链	liɛn21	链：项～，～条
楝	liɛn21	楝：苦～树
箋	ʧin454	笺：便～，信～
薦	tin51	荐：推～
節	tip033	节：～约，竹～
千	tʰin454	千：～万
切	tʰit033	切：～菜
前	ɬin131	前：从～，～后
截	ʧit021	截：～断
先	ɬin454	先：祖～，～进，～生
屑	ɬit033	屑：锯～[白，名]
屑	ɬit033	屑：不～一顾[文，动]
楔	ɬiɛn454	楔：～入去（塞进去）[训]
肩	kin454	肩：～头
堅	kin454	坚：～强
繭	kin35	茧：蚕～
見	kin51	见：～人，～识
結	kin35	结：～婚，～疕[文，动]
結	kin35	结：打～[白]
潔	kin35	洁：～白，清～
牽	hin454	牵：～牛花
硏	ŋiɛn131	研：～究
硯	jin21	砚：～台
顯	hin35	显：明～
賢	jin21	贤：～惠，圣～
弦	jyn131	弦：琴～
現	jin21	现：～在，出～
煙	jin454	烟：冒～
燕	jin51	燕：姓；～京，～山（地名）
燕	jin51	燕：燕子，～窝
嚥	jin454	咽：～喉
宴	jin454	宴：～会
般	pun454	般：～配，一～
搬	pun454	搬：～运
半	pun21	半：一～，～日
絆	pun21	绊：～脚石，～马索
鉢	puk033	钵：花～（花盆），衣～
撥	puk033	拨：～款
潘	pʰun454	潘：姓
拚	pʰɪŋ131	拼：～命
判	pʰun131	判：～断，审～
潑	pʰuk033	泼：～水；泼辣
盤	pʰun131	盘：算～
伴	pun21	伴：～随，伙～[文]
伴	pʰun131	伴：做～，冇～[白]
拌	pun21	拌：凉～，搅～
叛	pʰun131	叛：～徒，背～
瞞	mun454	瞒：隐～
饅	man21	馒：～头
鰻	man21	鳗：～鱼
滿	mun35	满：～意
漫	man21	漫：～画，～长
末	mut021	末：～尾
沫	mun35	沫：泡～
抹	man35	抹：～桌，～布
端	tyn454	端：～正
短	tyn35	短：长～
斷	tyn51	断：判～，～案
鍛	tyn21	锻：～炼
掇	tɔk021	掇：端东西，～菜
脫	tʰyt033	脱：～鞋，摆～
團	tʰyn131	团：～结，～长
糰	tʰyn131	团：饭～，面～
斷	tʰyn131	断：～绝[文]
斷	tʰyn131	断：线断了[白]
段	tyn21	段：姓；阶～
緞	tyn21	缎：绸～
奪	tyt021	夺：～取
暖	nyn131	暖：冷～
鸞	ɐn454	鸾：～凤
卵	lyn35	卵：鸡～（鸡蛋），～生
亂	lyn21	乱：混～
捋	lok021	捋：捋袖子
捋	lyt021	捋：～骨头（啃骨头）
鑽	tyn51	钻：～孔，～山洞[动]
纂	ɬyn51	纂：编～
攢	ʧan51	攒：积～
鑽	tyn51	钻：电～[名]，～石
撮	ʧyt033	撮：一～毛
撮	ʧyt033	撮：～人（骗人），～把戏（变魔术）
酸	ɬyn454	酸：～甜
算	ɬyn51	算：计～
蒜	ɬyn51	蒜：大蒜，蒜头
官	kun454	官：～司，当～
棺	kun454	棺：～材
觀	kun454	观：参～，～音
冠	kun454	冠：衣～，鸡～花
管	kun35	管：～理，气～
館	kun35	馆：图书～
貫	kun51	贯：一～，～彻
灌	kun51	灌：～溉
罐	kun454	罐：～头
觀	kun454	观：道～
冠	kun51	冠：～军
括	kʰuk033	括：包～
寬	vun454	宽：～松
款	fun35	款：汇～，拨～
闊	vok013	阔：开～
玩	van35	玩：～具，游～
歡	vun454	欢：喜～，～喜
喚	vun21	唤：呼～
煥	vun21	焕：～然一新
豁	fɔk033	豁：～免，～然开朗
桓	hɐn21	桓：齐～公
完	jyn454	完：～全[文]
完	jyn131	完：用～，食～[白]
丸	jyn131	丸：肉～，药～
緩	vun35	缓：～慢，迟～
皖	vun35	皖：安徽简称，～南事变
換	vun21	换：交～[文]
換	vun21	换：～水[白]
換	vun21	换：金不换[白]
活	vok021	活：生～
豌	vun35	豌：～豆
碗	vun35	碗：饭～
腕	vun35	腕：手～
鰥	kʷa35	鳏：～寡，～夫
頑	ŋan21	顽：～固，～皮
幻	van21	幻：科～，～想
滑	væk021	滑：地～，～稽
猾	væk021	猾：狡～
挖	væk033	挖：～掘[文]
挖	væk033	挖：穵[白]
篡	ɬyn51	篡：～位，～改
閂	ʃan454	闩：～门，门～
拴	ʃan454	拴：拴住（捆绑）
刷	ʃæk35	刷：～牙，牙～
關	kʷan454	关：～门，海～
慣	kʷan51	惯：习～
刮	kʷæk033	刮：～毛，搜～
還	van131	还：～原[文]
還	van131	还：～钱[白]
還	van131	还：～有[白]
環	van21	环：～境
患	van21	患：～病，忧～
宦	van21	宦：～官
彎	van454	弯：转～
灣	van454	湾：台～，海～
戀	lyn131	恋：～爱
劣	lyt045	劣：～质，恶～
全	ɬyn131	全：～部，安～
泉	ɬyn131	泉：～水，喷～
絕	lyt021	绝：～对
宣	ɬyn454	宣：～布，～传
選	ɬyn35	选：～择，挑～
雪	ɬyt033	雪：落～（下雪），～白
旋	ɬyn21	旋：～转
轉	ʧyn35	转：～学，～移，翻～
轉	ʧyn51	转：～圈
篆	ɬyn21	篆：～体，～书，～刻
傳	ʧʰyn131	传：～达，流～
傳	ʧyn21	传：～记，自～
專	ʧyn454	专：～门，大～
磚	ʧyn454	砖：～头
拙	ʧyt033	拙：勤能补～
川	tʰyn454	川：四～
穿	ʧʰyn454	穿：～堂风，揭～
喘	ʧʰyn35	喘：哮～
串	ʧʰyn131	串：一～，～通
船	ʃyn131	船：轮～
說	ʃit033	说：小～
軟	ȵyn131	软：～弱
捲	kyn35	卷：～起来[动]
眷	kyn51	眷：～属
卷	kyn35	卷：试～[名]
絹	kyn454	绢
圈	kʰyn454	圈：圆～，～套
拳	kʰyn131	拳：～头
權	kʰyn131	权：～利
倦	kyn131	倦：疲～
圓	jyn131	圆：团～
員	jyn131	员：人～，～工
院	jyn35	院：医～，～长
緣	jyn131	缘：～分
沿	jyn131	沿：边～，～江路
鉛	jyn131	铅：～笔，～球
捐	kyn454	捐：～钱
悅	jyt021	悦：愉～
閱	jyt021	阅：～读
藩	fan131	藩：曾国～
反	fan131	反：～对，造～
販	fan51	贩：～毒，小～，～卖
髮	fæk033	发：头～
發	fæk033	发：～展，～财[文]
發	fæk033	发：～虫（长虫）[白]
翻	fan35	翻：～书[文]
翻	fan35	翻：翻转；呕吐[白]
番	fan35	番：三～两次，～薯
番	fan35	番：一～被（一床被子）
番	pʰun454	番：～禺（地名）
煩	fan131	烦：麻～
礬	fan131	矾：明～
繁	fan131	繁：～华
飯	fan21	饭：～店[文]
飯	fan21	饭：食～（吃饭）[白]
伐	fæk021	伐：讨～，～木工人
筏	fæk021	筏：竹～（竹排）
罰	fæk021	罚：～款，惩～
晚	man131	晚：～会
挽	man35	挽：～留，手～手
萬	man21	万：～一
蔓	man21	蔓：～延，瓜～
襪	mæk021	袜：鞋～
蕨	kʰyt033	蕨：植物
勸	hyn454	劝：规～
券	kyn51	券：国库～，证～
掘	kʷʰɐt013	掘：挖～
元	jyn131	元：～旦[文]
元	jyn131	元：一～钱[白]
原	ȵin131	原：～来，平～
源	ȵin131	源：～头，来～
阮	jin131	阮：姓，～玲玉
願	ȵin131	愿：～望
月	ȵit021	月：三～
喧	ɬin454	喧：～哗，～闹
冤	jin454	冤：～枉
怨	jin51	怨：～人，埋～
袁	jin131	袁：姓，～世凯
轅	jin131	辕：轩～
園	jin131	园：菜～，花～
援	vun21	援：～助，支～
遠	jyn131	远：永～
越	jyt021	越：～来～好
曰	jyt021	曰：子～
粵	jyt021	粤：～东
決	kʰyt045	决：～定
訣	kʰyt045	诀：口～
犬	jyn51	犬：狂～病
缺	kʰyt045	缺：～点
血	jɪt045	血：流～
玄	jyn21	玄：～妙
懸	hyn131	悬：～挂，～崖
縣	jin21	县：～长
眩	jin131	眩：晕眩，～昏
穴	jɪt021	穴：～位
淵	jyn454	渊：深～，～源
跟	kɐn454	跟：～从
根	kɐn454	根：～本，树～
懇	hɐn35	恳：～求，诚～
墾	hɐn35	垦：开～
齦	ŋɐn131	龈：牙～肉（牙龈）
痕	hɐn21	痕：～迹
很	hɐn35	很：～大
恨	hɐn21	恨：仇～
恩	jɐn454	恩：～人
彬	pɐn454	彬：文质～～；人名用字
賓	pɐn454	宾：贵～
檳	pɐn454	槟：～榔
濱	pɐn454	滨：哈尔～（地名）
殯	pɐn51	殡：～仪馆，出～
鬢	pɐn51	鬓：～角
筆	pɐn454	笔：毛～，～记
畢	pɐn454	毕：～业
必	pi131	必：～须
匹	pɐt045	匹：～配
貧	pɐn131	贫：扶～
頻	pɐn131	频：～繁
弼	pæk021	弼：～马温；任～时
閩	mɐn131	闽：福建简称，～南
民	mɐn131	民：人～，～族
憫	mɐn131	悯：怜～
敏	mɐn131	敏：灵～
密	mɐt021	密：秘～，～封
抿	mɐn131	抿：小口喝
蜜	mɐt013	蜜：～蜂
鄰	lɐn131	邻：～居
鱗	lɐn131	鳞：鱼～
燐	lɐn131	磷：～肥
吝	lɐn21	吝：吝啬
栗	lɐt013	栗：～子
津	tɐn454	津：天～（地名）
儘	ʧɐt021	尽：～管，～早
進	tɐt033	进：～步，前～
晉	ʧɐn51	晋：山西简称；魏～南北朝
親	tʰɐn454	亲：～生，父～
親	tʰɐn454	亲：～家
七	tʰɐt045	七：数字
漆	tʰɐt045	漆：油～
秦	ɬɐn131	秦：姓；～国
盡	ɬɐn21	尽：～量，～力，～头
疾	ʧɐt021	疾：残～
辛	ɬɐn454	辛：～苦
新	ɬɐn454	新：～旧
新	ɬɐn454	新：～妇（儿媳妇）
薪	ɬɐn454	薪：～水
信	ɬɐn51	信：相～
訊	ɬɐn51	讯：通～
悉	ɬɪt045	悉：熟～
膝	ɬɐt033	膝：～头（膝盖）
珍	ʧɐt454	珍：～珠
鎭	ʧɐn51	镇：～长，～压
趁	ʧʰɐn454	趁：～机
陳	ʧʰɐn131	陈：姓；～列，～皮
塵	ʧʰɐn131	尘：灰～，～灰
陣	ʧɐn21	阵：～雨
姪	ʧʰɐn131	侄：～子
秩	tɪt021	秩：～序
臻	ɬɐn131	臻：聂荣～
襯	ʧʰɐn454	衬：～衫
蝨	ʃɐt454	虱：虱子，～嫲
眞	ʧʰɐn454	真：认～，～假
診	ʧʰɐn131	诊：急～
疹	ʧʰɐn131	疹：麻～
振	ʧɐn51	振：～动
震	ʧɐn51	震：地～
質	ʧɐt033	质：～量，品～
神	ʃɐn131	神：～仙，精～
實	ʃɐt013	实：老～，～在
身	ʃɐn454	身：～体，上～
申	ʃɐn454	申：～请；地支，申酉戌亥
伸	ʃɐn454	伸：～展，延～[文]
伸	ʃɐn454	伸：～手[白]
娠	ʃɐn131	娠：妊～反应
失	ʃɐt045	失：～去，丧～
室	ʃɐt045	室：教～，～内
辰	ʃɐn131	辰：时～
晨	ʃɐn131	晨：朝～
臣	ʃɐn131	臣：大～
腎	ʃɐn131	肾：～病
腎	ʃɐn131	肾：鸡～（鸡肫）[白]
愼	ʃɐn21	慎：谨～，～重
人	ȵɐn131	人：老～，～民
仁	ȵɐn131	仁：～义
