#漢字	音標	解釋
脾	pʰei11	脾 脾气
皮	pʰei11	皮 果皮
譬	pʰei35	譬 譬如；譬喻
披	pʰei33	披 披上
臂	pei44	臂 手臂
彼	pʰei35	彼 彼此
俾	pɐi31	俾 俾使
卑	pei33	卑 卑鄙
碑	pei33	碑 石碑
慧	vɐi44	慧 智慧
惠	vɐi31	惠 优惠
攜	kwʰɐi11	携 携带
奎	fui33	奎 人名用字
閨	kwai33	闺 闺房
桂	kwɐi44	桂 桂花
圭	kwʰɐi11	圭 人名用字
穢	vɐi44	秽 污秽
吠	fɐi31	吠 狗叫、狗吠
肺	fɐi44	肺 猪肺
廢	fɐi44	废 废品
銳	iui31	锐 尖锐
衛	vɐi31	卫 卫生
鱖	kwɐi44	鳜 鳜鱼
芮	iui31	芮 姓
贅	tʃui44	赘 入赘
稅	ʃui44	税 税收
歲	ɬui44	岁 万岁
脆	tʃʰui44	脆 干脆
話	va31	话 说话
筷	fai33	筷 筷子
快	fai44	快 快点；快车
蛙	va11	蛙 青蛙
畫	vaʔ021	画 油画
歪	vai33	歪 歪斜
卦	kwa44	卦 卜卦；八卦
掛	kwʰa44	挂 挂钩
拐	kwai35	拐 拐卖
壞	vai31	坏 好坏
槐	kwʰɐi11	槐 槐树
淮	vɐi11	淮 淮河
懷	vai11	怀 胸怀
乖	kwai33	乖 小孩听话
怪	kwai44	怪 奇怪
繪	kʰui44	绘 绘画
會	vui31	会 开会
會	vui31	会 会计
外	ŋui31	外 外面
檜	kʰui44	桧 秦桧
劊	kʰui44	刽 刽子手
會	vui31	会 会不会
兌	tui44	兑 兑换
最	tʃui44	最 最好
蛻	tʰui44	蜕 蜕变
潰	kʰui44	溃 溃疡
煨	vɐi44	煨 煨番薯
匯	vui31	汇 汇报
茴	vui11	茴 茴香
晦	mui35	晦 晦气
回	vui11	回 回去
悔	fui35	悔 后悔
灰	fui33	灰 灰色
賄	fui35	贿 贿赂
桅	vɐi11	桅 桅杆
塊	fai44	块 块状
傀	kwai35	傀 傀儡
恢	fui33	恢 恢复
魁	fui33	魁 魁悟
盔	fui33	盔 头盔
碎	ɬui44	碎 破碎
罪	tʃui31	罪 犯罪
催	tʃʰui33	催 催眠
崔	tʃʰui33	崔 姓
累	lui13	累 极困；劳累
儡	lui13	儡 傀儡
雷	lui11	雷 雷公；姓
內	nui31	内 内外
隊	tui31	队 队伍
退	tʰui44	退 退后
頹	tʰui11	颓 颓废
推	tʰui33	推 推动
腿	tʰui35	腿 腿部
對	tui44	对 对错
堆	tui33	堆 堆放
昧	mei31	昧 拾金不昧
妹	mui31	妹 妹妹
每	mui13	每 每天
莓	mui11	莓 草莓
煤	mui11	煤 煤矿
玫	mui11	玫 玫瑰
媒	mui11	媒 媒人
枚	mui11	枚 一枚
梅	mui11	梅 梅花
焙	pʰui11	焙 焙干
背	pui44	背 后背
佩	pui44	佩 佩服
倍	pʰui13	倍 倍数
賠	pʰui11	赔 赔钱
裴	pʰui11	裴 姓
陪	pʰui11	陪 陪伴
培	pʰui11	培 培训
配	pʰui13	配 分配
坯	pʰui33	坯 毛坯
胚	pui33	胚 胚胎
背	pui44	背 背书
輩	pui44	辈 长辈
杯	pui33	杯 茶杯
係	hɐi31	系 是
繫	hɐi31	系 系鞋带
系	hɐi31	系 系统；中文系
倪	ŋɐi31	倪 姓
契	kʰɐi44	契 地契
啓	kʰɐi35	启 启发
溪	kʰɐi33	溪 小溪
髻	kɐi44	髻 发髻
繫	hɐi31	系 联系
繼	kɐi44	继 继续
計	kɐi44	计 会计
稽	kʰɐi33	稽 稽查
雞	kɐi33	鸡 公鸡
婿	ɬɐi44	婿 女婿
細	ɬɐi44	细 粗细；大细
洗	ɬɐi35	洗 洗衣服
犀	ɬɐi33	犀 犀牛
棲	tʃʰɐi33	栖 栖息，两栖
西	ɬɐi33	西 东西南北
劑	tʃɐi44	剂 药剂
臍	tʃʰei11	脐 肚脐
齊	tʃʰɐi11	齐 整齐
砌	tʃʰɐi44	砌 砌墙
妻	tʃʰɐi33	妻 妻子
濟	tʃɐi44	济 经济
擠	tʃɐi33	挤 拥挤
莉	lei31	莉 茉莉
隸	tɐi31	隶 奴隶；隶属
麗	lɐi31	丽 美丽
禮	lɐi13	礼 礼貌
黎	lɐi11	黎 黎明；姓
犁	lɐi11	犁 犁地
泥	nɐi11	泥 水泥
遞	tɐi31	递 传递
第	tɐi31	第 第一
弟	tɐi31	弟 弟弟
啼	tʰɐi11	啼 鸡啼
提	tʰɐi11	提 提问
蹄	tʰɐi11	蹄 猪蹄
題	tʰɐi11	題 题目
剃	tʰɐi44	剃 剃头
涕	tʰɐi44	涕 鼻涕
替	tʰɐi44	替 代替
體	tʰɐi35	体 身体
梯	tʰɐi33	梯 楼梯
蒂	tɐi44	蒂 瓜蒂，并蒂莲
帝	tɐi44	帝 皇帝
抵	tɐi35	抵 抵押
底	tɐi35	底 水底
堤	tʰɐi11	堤 河堤
謎	mɐi11	谜 谜语
低	tɐi33	低 高低
米	mɐi13	米 大米
迷	mɐi11	迷 迷路
陛	pɐi31	陛 陛下
批	pʰɐi33	批 批评
閉	pɐi44	闭 关闭
蓖	pei33	蓖 蓖麻
藝	ŋɐi31	艺 艺术
逝	ʃɐi31	逝 逝去，逝世
誓	ʃɐi31	誓 发誓
世	ʃɐi44	世 世界
勢	ʃɐi44	势 势力
製	tʃɐi44	制 制造
制	tʃɐi44	制 制度
滯	nai31	滯 停滞
祭	tʃɐi44	祭 祭祀
際	tʃɐi44	际 国际
勵	lɐi31	励 鼓励
厲	lɐi31	厉 厉害
例	lɐi31	例 例子
斃	pɐi31	毙 枪毙
幣	pɐi31	币 人民币
弊	pɐi31	弊 作弊
蔽	pɐi33	蔽 隐蔽
寨	tʃai31	寨 山寨
邁	mai31	迈 迈步
敗	pai31	败 失败
矮	ai35	矮 高矮
隘	ai44	隘 狭隘
蟹	hai13	蟹 螃蟹
解	kai35	解 理解（知道，懂了）
鞋	hai11	鞋 布鞋
捱	ŋai11	捱 捱苦，捱打
崖	ŋai11	崖 悬崖
涯	ŋai11	涯 天涯
懈	hai31	懈 松懈
街	kai33	街 大街
解	kai35	解 讲解
佳	kai33	佳 佳节
灑	ʃa35	洒 洒水
曬	ʃai44	晒 晒谷
篩	ʃɐi33	筛 米筛
柴	tʃʰai11	柴 火柴
差	tʃʰai33	差 出差
釵	tʃʰa33	钗 宝钗；钗子
債	tʃai44	债 还债
奶	nai13	奶 奶奶
賣	mai31	卖 卖掉
買	mai13	买 买进
稗	pɐi31	稗 稗子
罷	paʔ021	罢 罢工
箄	pʰai11	排 竹排
牌	pʰai11	牌 牌坊
派	pʰai44	派 派出所
擺	pai35	摆 摇摆
挨	ai33	挨 挨近
械	hai31	械 机械
駭	hui31	骇 惊骇
諧	hai31	谐 和谐
楷	kai33	楷 楷书
戒	kai44	戒 戒指
屆	kai44	届 应届
疥	kai44	疥 疥疮
尬	kai44	尬 尴尬
芥	kai44	芥 芥菜
界	kai44	界 世界
介	kai44	介 介绍
階	kai33	阶 台阶
皆	kai33	皆 皆大欢喜
豺	tʃʰai11	豺 豺狼
齋	tʃai33	斋 吃斋
埋	mɐi11	埋 埋葬
排	pʰai11	排 排队
拜	pai44	拜 礼拜；拜佛
藹	ui35	蔼 和蔼
害	hui31	害 害人
艾	ŋai31	艾 艾草
丐	kʰui44	丐 乞丐
蓋	kʰui44	盖 盖子
蔡	tʃʰui44	蔡 姓
癩	lai31	癞 癞头
賴	lai31	赖 无赖
奈	nai31	奈 无奈
大	tai31	大 大小
泰	tʰai44	泰 泰山
太	tʰai44	太 太阳
帶	tai44	带 鞋带
沛	pʰui13	沛 充沛
貝	pui44	贝 宝贝
愛	ui44	爱 喜爱
埃	ai33	埃 尘埃
哀	ui33	哀 悲哀
亥	hui31	亥 辛亥革命
孩	hai11	孩 孩子
海	hui35	海 大海
礙	ŋui31	碍 妨碍
獃	ŋɔŋ44	呆 书呆子
咳	kʰɐʔ055	咳 咳嗽
慨	kʰui44	慨 感慨
凱	hui35	凯 凯旋
開	hui33	开 开门
溉	kʰui44	溉 灌溉
概	kʰui44	概 大概
改	kui35	改 修改
該	kui33	该 应该
賽	tʃʰui44	赛 比赛
鰓	ɬui33	鳃 鱼鳃
腮	ɬui33	腮 腮红
載	tʃui44	载 载重
在	tʃui31	在 现在
纔	tʃʰui11	才 刚才
裁	tʃʰui11	裁 裁缝
財	tʃʰui11	财 发财
材	tʃʰui11	材 材料
才	tʃʰui11	才 天才；才气
菜	tʃʰui44	菜 青菜
睬	tʃʰui35	睬 理睬
採	tʃʰui35	采 采摘；采集
彩	tʃʰui35	彩 彩色
踩	tʃʰui35	踩 踩死
猜	tʃʰai33	猜 猜谜
載	tʃui44	载 年载
再	tʃui44	再 再来
載	tʃui44	载 满载
宰	tʃui35	宰 宰相
栽	tʃui33	栽 栽种
災	tʃui33	灾 水灾
來	lui11	来 过来
耐	nai31	耐 耐心
乃	nai13	乃 人名用字
袋	tui31	袋 口袋
代	tui31	代 代表
怠	to31	怠 怠慢
待	tui31	待 等待
抬	tʰui11	抬 担抬，两个人抬
苔	tʰui11	苔 青苔
臺	tʰui11	台 台湾
貸	tʰɐi44	贷 贷款
態	tʰai44	态 态度
胎	tʰui11	胎 双胞胎
戴	tai44	戴 戴帽
裕	i31	裕 富裕
喩	i31	喻 比喻
愈	i31	愈 愈加；病愈
愉	i31	愉 愉快
逾	i31	逾 逾期
楡	i31	榆 榆树
芋	u31	芋 芋头
羽	i13	羽 羽毛
禹	i13	禹 大禹
宇	i13	宇 宇宙
雨	i13	雨 下雨
于	i33	于 姓
迂	i33	迂 迂回
吁	i33	吁 长吁短叹
寓	i31	寓 寓言
遇	i31	遇 遇见
娛	ȵi11	娱 娱乐
虞	i11	虞 上虞；姓
愚	i11	愚 愚蠢
懼	koi31	惧 恐惧
具	koi31	具 具体；家具
瞿	koi31	瞿 姓
驅	kʰoi33	驱 驱动；先驱
區	kʰoi33	区 地区
句	koi44	句 句子
矩	koi35	矩 规矩
倶	koi31	俱 俱乐部
駒	kʰoi33	驹 小马
拘	kʰoi33	拘 拘留
乳	ȵiui13	乳 乳房
儒	i11	儒 儒家
樹	ʃi31	树 树木
豎	ʃi31	竖 横竖
殊	ʃi31	殊 特殊
輸	ʃi33	输 运输
戍	ʃi31	戍 戍边
輸	ʃi44	输 输赢
樞	kʰoi33	枢 枢纽
鑄	tʃi44	铸 铸铁
蛀	tʃi44	蛀 虫蛀
注	tʃi44	注 注意
主	tʃi35	主 主人
珠	tʃi33	珠 珍珠
硃	tʃi33	朱 朱砂
朱	tʃi33	朱 姓
數	ʃou44	数 数学
數	ʃou44	数 数星星
雛	tʃʰui33	雏 雏形
住	tʃi31	住 住宿
柱	tʃʰi13	柱 柱子
廚	tʃʰi11	厨 厨房
註	tʃi44	注 注释
駐	tʃi31	驻 驻扎
株	tʃi33	株 守株待兔
蛛	tʃi33	蛛 蜘蛛
誅	tʃi33	诛 天诛地灭
續	tʃok021	续 继续
需	ɬui33	需 需要
鬚	ɬou33	须 胡须
須	ɬui33	须 必须
聚	tʃui31	聚 聚会
趣	tʃʰui44	趣 兴趣
娶	tʃʰui35	娶 嫁娶
取	tʃʰui35	取 取得
趨	tʃʰui33	趋 趋势
屢	lui13	屡 屡教不改
霧	mou31	雾 大雾
務	mou31	务 任务
鵡	mou13	鹉 鹦鹉
侮	mui35	侮 侮辱
舞	mou35	舞 跳舞
武	mou13	武 武力
誣	mou33	诬 诬告
巫	mou33	巫 巫婆
無	mou11	无 没有；无中生有
附	fu31	附 附近
輔	fu31	辅 辅助
腐	fu31	腐 豆腐
父	fu31	父 父亲
芙	fu11	芙 芙蓉
扶	fu31	扶 扶手
符	fu11	符 符合
訃	pʰɔk021	讣 讣告
赴	fu31	赴 奔赴；赴汤蹈火
撫	mou13	抚 抚养
麩	kʰu44	麸 麦麸
孵	fu33	孵 孵小鸡
俘	fu33	俘 俘虏
敷	pʰou33	敷 敷药
咐	fu44	咐 吩咐
傅	fu31	傅 姓
賦	fu44	赋 天赋
付	fu31	付 应付
斧	pou35	斧 斧头
脯	pʰou11	脯 杏脯
甫	pʰou35	甫 杜甫
俯	fu35	俯 俯视
腑	fu35	腑 五脏六腑
府	fu35	府 广府
膚	fu33	肤 皮肤
夫	fu33	夫 夫妻
豫	i31	豫 犹豫
預	i31	预 预备
譽	i31	誉 荣誉
與	i13	与 给与；参与
餘	i11	余 多余
余	i11	余 姓
淤	i35	淤 淤泥
於	i33	于 在于
許	hoi35	许 许多
噓	hoi33	嘘 吹嘘
虛	hoi33	虚 虚心
禦	i44	御 驾御，防御
御	i31	御 御用
語	ȵi35	语 语文
漁	ȵi11	渔 渔业；渔场
魚	ȵi11	鱼 金鱼
距	kʰoi13	距 距离
拒	kʰoi13	拒 拒绝
巨	koi31	巨 巨大
佢	kʰoi13	佢 他；她；它
渠	kʰoi11	渠 水渠
去	hoi44	去 来去
墟	hoi33	墟 废墟
鋸	koi44	锯 电锯
據	koi31	据 收据
舉	koi35	举 举报
車	kei33	车 车马炮
居	koi33	居 居民
如	i11	如 如果
薯	ʃi11	薯 番薯
署	ʃi35	署 署名；专署
墅	ɬui13	墅 别墅
恕	ʃi44	恕 饶恕
庶	ʃi44	庶 庶民
鼠	ʃi35	鼠 老鼠
暑	ʃi35	暑 暑假
舒	ʃi33	舒 舒服
書	ʃi33	书 书本
處	tʃʰi44	处 处所
處	tʃʰi44	处 处理
煮	tʃi35	煮 煮饭
諸	tʃi33	诸 诸葛亮
疏	ʃo33	疏 注疏
所	ʃo35	所 所以
蔬	ʃo33	蔬 蔬菜
疏	ʃo33	疏 疏远
梳	ʃo33	梳 梳头
助	tʃo31	助 帮助
鋤	tʃʰo11	锄 锄头
礎	tʃʰo35	础 基础
楚	tʃʰo35	楚 清楚
初	tʃʰo33	初 初中
阻	tʃo35	阻 阻力
箸	tʃi31	箸 筷子；箸笼
苧	tʃʰi13	苎 苎麻
儲	tʃʰi11	储 储蓄
除	tʃʰui11	除 除法
褚	tʃi33	褚 姓
著	tʃi44	著 著名
豬	tʃi33	猪 猪肉
嶼	i11	屿 小岛（鼓浪屿）
緖	ɬui13	绪 情绪；光绪
叙	tʃui31	叙 叙述
序	tʃui31	序 秩序
徐	tʃʰui11	徐 姓
絮	tʃi35	絮 棉絮
蛆	tʃui35	蛆 蛆虫
濾	loi31	滤 过滤
慮	loi31	虑 考虑
旅	loi13	旅 旅游
呂	loi13	吕 姓
驢	lou11	驴 毛驴
廬	lou11	庐 庐山
女	noi13	女 女儿
惡	vu44	恶 可恶，厌恶
塢	vu33	坞 船坞
污	vu33	污 污染
烏	vu33	乌 乌鸦
護	fu31	护 保护
互	fu31	互 互相
戶	fu31	户 户口
蝴	fu11	蝴 蝴蝶
糊	fu11	糊 糊涂
葫	fu11	葫 葫芦
鬍	fu11	胡 胡须
乎	fu11	乎 在乎
壺	fu11	壶 水壶
狐	fu11	狐 狐狸
湖	fu11	湖 太湖
胡	fu11	胡 二胡；姓
戽	fu44	戽 戽水
滸	fu35	滸 水浒传
虎	fu35	虎 老虎
呼	fu33	呼 呼吸
悟	ŋŋ̍31	悟 孙悟空
誤	ŋŋ̍31	误 错误
午	ŋŋ̍13	午 中午
伍	ŋŋ̍13	伍 队伍
五	ŋŋ̍13	五 第五
梧	ŋŋ̍11	梧 梧桐
吾	ŋŋ̍11	吾 我
蜈	ŋŋ̍11	蜈 蜈蚣
吳	ŋŋ̍11	吴 姓
褲	fu44	裤 裤子
庫	fu44	库 水库
苦	fu35	苦 吃苦
枯	ku33	枯 枯萎
顧	ku44	顾 照顾
雇	ku44	雇 雇主
固	ku44	固 固定
故	ku44	故 故事
蠱	ku35	蛊 蛊惑；整蛊
鼓	ku35	鼓 鼓励
股	ku35	股 股票
牯	ku35	牯 牛牯
估	ku35	估 估计
古	ku35	古 古代
辜	ku33	辜 无辜，辜负
箍	kʰu33	箍 紧箍咒
孤	ku33	孤 孤独
姑	ku33	姑 姑娘
塑	ɬɔk033	塑 塑像
訴	ɬou44	诉 告诉
素	ɬou44	素 吃素；朴素
酥	ɬou33	酥 酥油，酥饼
蘇	ɬou33	苏 苏州
錯	tʃʰo44	错 错误
措	tʃʰou44	措 措施
醋	tʃʰou44	醋 吃醋
粗	tʃʰou33	粗 粗心
做	tʃou44	做 做饭
組	tʃou35	组 组长
祖	tʃou35	祖 祖国
租	tʃou33	租 房租
鷺	lou31	鹭 白鹭
露	lou31	露 露水
賂	lɔk033	赂 贿赂
路	lou31	路 马路
滷	lou11	卤 卤水
虜	lou13	虏 俘虏
櫓	lou13	橹 摇船的工具
魯	lou13	鲁 鲁迅
蘆	lou11	芦 芦苇
爐	lou11	炉 炉子
盧	lou11	卢 姓卢
怒	nou31	怒 发怒
努	nou13	努 努力
奴	nou11	奴 奴隶
鍍	tou31	镀 电镀
渡	tou31	渡 偷渡
度	tɔk021	度 忖度，度长
肚	tʰou13	肚 肚子，肚脐
杜	tou31	杜 杜仲；姓
圖	tʰou11	图 地图
塗	tʰou11	涂 泥涂，涂改
途	tʰou11	途 前途
屠	tʰou11	屠 屠杀
徒	tʰou11	徒 徒弟
兔	tʰou44	兔 兔子
吐	tʰou44	吐 吐痰
吐	tʰou44	吐 呕吐
土	tʰou35	土 土地
妒	tou31	妒 妒忌
肚	tʰou13	肚 猪肚（胃），鱼肚
賭	tou35	赌 赌博
堵	tou35	堵 堵车
都	tou33	都 首都
都	tou33	都 都是
募	mou31	募 募捐
慕	mou31	慕 羡慕
暮	mou31	暮 日暮
墓	mou31	墓 坟墓
摹	mou33	摹 摹仿
模	mou33	模 模型
模	mou33	模 模范
埠	fɐu31	埠 埠头
捕	pʰou13	捕 捕捉；捕快
步	pou31	步 跑步
簿	pou31	簿 帐簿
部	pou31	部 部队
葡	pʰou11	葡 葡萄
脯	pʰou35	脯 胸脯
菩	pʰo11	菩 菩萨
蒲	pʰou11	蒲 蒲团
怖	pou44	怖 恐怖
鋪	pʰou44	铺 店铺
浦	pʰou35	浦 浦江
普	pʰou35	普 普通
鋪	pʰou44	铺 铺设
佈	pou44	布 布置；公布
布	pou44	布 布匹，一块布
譜	pʰou35	谱 族谱
補	pou35	补 补衣服
窪	va33	洼 低洼
蛙	va33	蛙 青蛙
樺	va11	桦 桦树
華	va11	华 中华
劃	va33	划 划船
華	va11	华 华山
化	fa44	化 变化
花	fa33	花 开花
瓦	ŋa13	瓦 瓦片
跨	kwʰa33	跨 跨度
垮	kwʰa33	垮 垮台
誇	kwʰa33	夸 夸奖；夸张
剮	kwa35	剐 千刀万剐
寡	kwa35	寡 寡妇
蝸	vo33	蜗 蜗牛
瓜	kwa33	瓜 西瓜
耍	ʃa35	耍 玩耍
傻	ʃo11	傻 傻瓜
夜	ie31	夜 夜晚
野	ie13	野 野兔
也	ia13	也 也是
椰	ie11	椰 椰子
爺	ie11	爷 爷爷
耶	ie11	耶 耶酥
惹	ie13	惹 招惹
社	ʃe13	社 公社
佘	ʃe11	佘 佘太君
舍	ʃe44	舍 宿舍
赦	ʃe44	赦 赦免
捨	ʃe35	舍 舍得，舍弃
賒	ʃe33	赊 赊帐
奢	tʃʰe33	奢 奢侈
麝	ʃe31	麝 麝香
射	ʃe31	射 发射
蛇	ʃe11	蛇 毒蛇
扯	tʃʰe35	扯 拉扯
車	tʃʰe33	车 火车
蔗	tʃe44	蔗 甘蔗
者	tʃe35	者 记者
遮	tʃe33	遮 遮挡
爹	te33	爹 爹娘
謝	tʃe31	谢 谢谢；姓
斜	tʃʰe11	斜 斜线
邪	tʃʰe11	邪 邪气
卸	ɬe44	卸 卸货
瀉	ɬe44	泻 腹泻
寫	ɬe35	写 写字
些	ɬe33	些 一些
藉	tʃek021	藉 藉故，藉口
且	tʃʰe35	且 而且
借	tʃe44	借 借钱
姐	tʃe35	姐 姐姐
亞	a44	亚 亚洲
啞	a35	哑 哑巴
椏	a33	桠 桠杈
丫	a33	丫 丫头
鴉	a33	鸦 乌鸦
暇	ha11	暇 目不暇接，闲暇
夏	ha31	夏 姓夏
下	ha31	下 下面
廈	ha31	厦 高楼大厦，商厦
夏	ha31	夏 春夏
下	ha31	下 下降
蝦	ha33	虾 鱼虾
瑕	ha11	瑕 瑕疵
霞	ha11	霞 朝霞
嚇	haʔ033	吓 恐吓
?	ha33	虾 虾腰
蝦	ha33	虾 虾蟆（蛤蟆）
雅	ŋa13	雅 典雅
蚜	ŋa11	蚜 蚜虫（生在豆类、棉花、稻等幼苗上）
衙	ŋa11	衙 衙门
芽	ŋa11	芽 豆芽
牙	ŋa11	牙 牙齿
價	ka44	价 价钱
稼	ka44	稼 庄稼
嫁	ka44	嫁 出嫁
駕	ka44	驾 驾驶
架	ka44	架 衣架
假	ka35	假 放假
賈	ka35	賈 姓，贾宝玉
假	ka35	假 真假
傢	ka33	家 家具
嘉	ka33	嘉 嘉宾
痂	ka33	痂 结痂
加	ka33	加 加工
家	ka33	家 成家，老家
廈	ha31	厦 大厦；厦门
灑	ʃa35	洒 洒水
痧	ʃa33	痧 刮痧；斑痧
砂	ʃa33	砂 朱砂；砂纸
紗	ʃa33	纱 纱布
沙	ʃa33	沙 沙漠
乍	tʃa44	乍 初来乍到
査	tʃʰa11	查 调查
岔	tʃʰa33	岔 三岔路口
差	tʃʰa33	差 差别
杈	tʃʰa33	杈 枝杈
叉	tʃʰa11	叉 叉腰
炸	tʃa44	炸 炸弹
榨	tʃa44	榨 榨油
詐	tʃa44	诈 诈骗
渣	tʃa33	渣 药渣
楂	tʃa33	楂 山楂
搽	tʃʰaʔ033	搽 搽药
茶	tʃʰa11	茶 茶叶
拿	na11	拿 拿手；推拿
罵	ma31	骂 骂人
碼	ma13	码 码头
馬	ma13	马 骑马
媽	ma33	妈 妈妈
蟆	mɔk021	蟆 蛤蟆
痲	ma11	痲 麻疹
麻	ma11	麻 麻袋
耙	pʰa11	耙 犁耙
杷	pʰa11	杷 枇杷
琶	pʰa11	琶 琵琶
爬	pʰa11	爬 爬树
帕	pʰaʔ033	帕 手帕
怕	pʰa44	怕 害怕
爸	pa33	爸 爸爸
壩	pa44	坝 堤坝
把	pa35	把 把握、一把
霸	pa44	霸 霸王
把	pa35	把 把柄
笆	pa33	笆 篱笆
吧	pa33	吧 酒吧
疤	pa33	疤 伤疤
芭	pa33	芭 芭蕉
巴	pa44	巴 巴掌
靴	he33	靴 靴子
萵	vo44	莴 莴笋
窩	vo44	窝 鸟窝
倭	vo44	倭 倭寇
和	vo11	和 和诗，唱和
禍	vo13	祸 祸害
禾	vo11	禾 禾苗
和	vo11	和 和气
貨	fo44	货 货物
夥	fo35	伙 伙计，合伙
伙	fo35	伙 伙食
火	fo35	火 火车
臥	ŋo11	卧 卧室
訛	ŋo11	讹 讹诈
課	fo44	课 上课
顆	kʰo33	颗 颗粒
棵	kʰo33	棵 一棵
科	fo33	科 文科
過	ko44	过 过去
裹	ko35	裹 包裹
果	ko35	果 水果
戈	kʰo44	戈 大动干戈
鍋	vo44	锅 砂锅粥
瑣	ɬo35	琐 琐碎
鎖	ɬo35	锁 门锁
唆	ɬo44	唆 唆使
梭	ʃo44	梭 织布梭
蓑	ɬo35	蓑 蓑衣
座	tʃo31	座 座位
坐	tʃʰo13	坐 请坐
銼	tʃʰo44	锉 锉刀
裸	lo35	裸 裸体
囉	lo11	啰 啰嗦
腡	lo11	腡 手指纹
螺	lo11	螺 田螺
糯	no31	糯 糯米
墮	to31	堕 堕胎
惰	to31	惰 懒惰
唾	ʃui11	唾 唾液
橢	tʰo13	椭 椭圆
妥	tʰo13	妥 妥当
剁	tiok055	剁 剁猪肉
躲	to35	躲 躲避
朵	to35	朵 一朵花
磨	mo31	磨 石磨（名）
摩	mo33	摩 摩擦
磨	mo11	磨 磨刀（动）
魔	mo33	魔 魔术
薄	pɔk021	薄 薄荷
婆	pʰo11	婆 外婆
破	pʰo44	破 破坏
玻	po33	玻 玻璃
坡	pʰo33	坡 山坡
頗	tʰo13	颇 颇有心得
播	po33	播 播种
簸	po33	簸 簸箕
跛	po33	跛 跛足
菠	po33	菠 菠菜
波	po33	波 风波
茄	kʰe11	茄 茄子
阿	o44	阿 阿胶；阿弥陀佛
阿	a44	阿 阿哥
賀	ho31	贺 祝贺
荷	ho11	荷 荷花
何	ho11	何 姓何
河	ho11	河 黄河
荷	ho11	荷 薄荷
餓	ŋo31	饿 肚子饿
我	ŋo13	我 我们
俄	ŋo31	俄 俄国
鵝	ŋo33	鹅 天鹅
蛾	ŋo11	蛾 飞蛾
可	ho35	可 可以
個	ko44	个 一个
哥	ko33	哥 哥哥
歌	ko33	歌 唱歌
搓	tʃʰai33	搓 搓手
佐	tʃo35	佐 辅佐
左	tʃo35	左 左右
籮	lo11	箩 箩筐
蘿	lo11	萝 萝卜
鑼	lo11	锣 锣鼓
羅	lo11	罗 姓
那	na35	那 那里；那霍（地名）
哪	na35	哪 哪里；哪吒
大	tai31	大 大夫、大黄
舵	tʰo11	舵 舵手
駝	tʰo11	驼 骆驼
他	tʰa44	他 其他
拖	tʰo33	拖 拖拉机
多	to33	多 多少
昔	ɬek055	昔 今昔
席	tʃek021	席 酒席；主席
蓆	tʃiaʔ021	席 草席
夕	tʃek021	夕 夕阳
貞	tʃeŋ33	贞 贞节
偵	tʃeŋ33	侦 侦察
逞	tʃʰeŋ11	逞 得逞
呈	tʃʰeŋ11	呈 呈现
程	tʃʰeŋ11	程 程度；姓
鄭	tʃeŋ31	郑 姓；郑重
擲	tʃai31	掷 掷骰子
正	tʃeŋ33	正 正月
征	tʃeŋ33	征 长征；征兵
整	tʃeŋ35	整 整体
正	tʃeŋ44	正 正直，方正
政	tʃeŋ44	政 政治
隻	tʃiaʔ021	只 一只
炙	tʃiaʔ033	炙 炙手可热
赤	tʃʰiaʔ033	赤 赤脚
斥	tʃʰek055	斥 排斥
尺	tʃʰiaʔ033	尺 尺寸，一把尺
射	ʃe31	射 射箭
聲	ʃeŋ33	声 声音
聖	ʃeŋ44	圣 神圣
適	ʃek055	适 合适
釋	ɬek055	释 解释
成	ʃeŋ11	成 完成
城	ʃeŋ11	城 县城
誠	ʃeŋ11	诚 诚心
盛	ʃeŋ31	盛 兴盛；姓
石	ʃiaʔ021	石 石头
頸	kiaŋ35	颈 头颈
勁	keŋ44	劲 有劲
輕	hiaŋ33	轻 很轻（白）
嬰	ieŋ33	婴 婴儿
纓	ieŋ33	缨 红缨枪
益	iek055	益 利益
盈	ieŋ11	盈 盈利
贏	iɐŋ11	赢 输赢
亦	iek021	亦 亦可
譯	iek021	译 翻译
易	iek021	易 交易
液	iek021	液 液体
腋	iek021	腋 腋下
壁	piaʔ033	壁 墙壁（白）
拼	pʰeŋ33	拼 拼音，拼图
劈	pʰiaʔ033	劈 雷劈，刀劈
甁	pʰiaŋ11	瓶 瓶子
屛	pʰeŋ11	屏 屏风
萍	pʰeŋ11	萍 萍水相逢；萍乡
並	peŋ44	并 并且
銘	meŋ11	铭 铭刻
冥	meŋ11	冥 冥王，冥钞
覓	mek021	觅 寻觅
丁	teŋ33	丁 甲乙丙丁；姓
釘	tiaŋ33	钉 钉书（动）
疔	teŋ33	疔 疔疮
叮	teŋ33	叮 蚊子咬
頂	teŋ35	顶 顶好；山顶
鼎	teŋ35	鼎 鼎盛
釘	tiaŋ33	钉 铁钉（名）
訂	teŋ31	订 订合同，预订
的	tek055	的 目的
滴	tek055	滴 滴水
嫡	tek055	嫡 嫡系，嫡亲
聽	tʰiaŋ33	听 听见，听话
廳	tʰiaŋ33	厅 客厅
汀	teŋ33	汀 汀州
聽	tʰiaŋ33	听 听任
踢	tʰiaʔ033	踢 踢球
剔	ɬiaʔ033	剔 挑剔
亭	tʰeŋ11	亭 凉亭
停	tʰeŋ11	停 停下
